Date,Master_Regime_ID,Actionable_Regime_Name,Close,Returns
2023-10-03,1,Choppy_or_Steady_Consolidation,19528.75,-0.005578424654468894
2023-10-04,1,Choppy_or_Steady_Consolidation,19436.099609375,-0.004744307271330683
2023-10-05,1,Choppy_or_Steady_Consolidation,19545.75,0.005641584105285702
2023-10-06,1,Choppy_or_Steady_Consolidation,19653.5,0.0055127073660514725
2023-10-09,1,Choppy_or_Steady_Consolidation,19512.349609375,-0.00718194675884698
2023-10-10,1,Choppy_or_Steady_Consolidation,19689.849609375,0.00909680297624016
2023-10-11,1,Choppy_or_Steady_Consolidation,19811.349609375,0.006170692128707245
2023-10-12,1,Choppy_or_Steady_Consolidation,19794.0,-0.0008757409120068171
2023-10-13,1,Choppy_or_Steady_Consolidation,19751.05078125,-0.0021698099802970328
2023-10-16,1,Choppy_or_Steady_Consolidation,19731.75,-0.0009772027556287366
2023-10-17,1,Choppy_or_Steady_Consolidation,19811.5,0.004041709427698992
2023-10-18,1,Choppy_or_Steady_Consolidation,19671.099609375,-0.007086812741337156
2023-10-19,1,Choppy_or_Steady_Consolidation,19624.69921875,-0.0023588102112444
2023-10-20,1,Choppy_or_Steady_Consolidation,19542.650390625,-0.004180896084593599
2023-10-23,1,Choppy_or_Steady_Consolidation,19281.75,-0.013350307425555652
2023-10-25,1,Choppy_or_Steady_Consolidation,19122.150390625,-0.008277236732921023
2023-10-26,1,Choppy_or_Steady_Consolidation,18857.25,-0.013853064912347501
2023-10-27,1,Choppy_or_Steady_Consolidation,19047.25,0.010075700327460302
2023-10-30,1,Choppy_or_Steady_Consolidation,19140.900390625,0.004916740769664862
2023-10-31,1,Choppy_or_Steady_Consolidation,19079.599609375,-0.0032026069828995363
2023-11-01,1,Choppy_or_Steady_Consolidation,18989.150390625,-0.004740624572936891
2023-11-02,1,Choppy_or_Steady_Consolidation,19133.25,0.007588523257266999
2023-11-03,1,Choppy_or_Steady_Consolidation,19230.599609375,0.005087980838331285
2023-11-06,1,Choppy_or_Steady_Consolidation,19411.75,0.00941990339899168
2023-11-07,1,Choppy_or_Steady_Consolidation,19406.69921875,-0.000260191958478706
2023-11-08,1,Choppy_or_Steady_Consolidation,19443.5,0.0018962926582819506
2023-11-09,1,Choppy_or_Steady_Consolidation,19395.30078125,-0.002478937369815082
2023-11-10,1,Choppy_or_Steady_Consolidation,19425.349609375,0.001549283945833313
2023-11-13,1,Choppy_or_Steady_Consolidation,19443.55078125,0.0009369804014345284
2023-11-15,1,Choppy_or_Steady_Consolidation,19675.44921875,0.011926753508604282
2023-11-16,1,Choppy_or_Steady_Consolidation,19765.19921875,0.004561522280999375
2023-11-17,1,Choppy_or_Steady_Consolidation,19731.80078125,-0.0016897597201204206
2023-11-20,1,Choppy_or_Steady_Consolidation,19694.0,-0.0019157289123818977
2023-11-21,1,Choppy_or_Steady_Consolidation,19783.400390625,0.0045394734754240496
2023-11-22,1,Choppy_or_Steady_Consolidation,19811.849609375,0.0014380348265852216
2023-11-23,1,Choppy_or_Steady_Consolidation,19802.0,-0.0004971574875239915
2023-11-24,1,Choppy_or_Steady_Consolidation,19794.69921875,-0.00036868908443588033
2023-11-28,1,Choppy_or_Steady_Consolidation,19889.69921875,0.004799264638990497
2023-11-29,1,Choppy_or_Steady_Consolidation,20096.599609375,0.010402389113554511
2023-11-30,1,Choppy_or_Steady_Consolidation,20133.150390625,0.0018187545137213768
2023-12-01,1,Choppy_or_Steady_Consolidation,20267.900390625,0.0066929416105065975
2023-12-04,1,Choppy_or_Steady_Consolidation,20686.80078125,0.020668169003769332
2023-12-05,1,Choppy_or_Steady_Consolidation,20855.099609375,0.008135565760247543
2023-12-06,1,Choppy_or_Steady_Consolidation,20937.69921875,0.003960643244200535
2023-12-07,1,Choppy_or_Steady_Consolidation,20901.150390625,-0.0017455990623970186
2023-12-08,1,Choppy_or_Steady_Consolidation,20969.400390625,0.003265370504707432
2023-12-11,1,Choppy_or_Steady_Consolidation,20997.099609375,0.001320935183362959
2023-12-12,1,Choppy_or_Steady_Consolidation,20906.400390625,-0.004319607014175553
2023-12-13,1,Choppy_or_Steady_Consolidation,20926.349609375,0.0009542158562574343
2023-12-14,1,Choppy_or_Steady_Consolidation,21182.69921875,0.012250087289956912
2023-12-15,1,Choppy_or_Steady_Consolidation,21456.650390625,0.012932779200891975
2023-12-18,1,Choppy_or_Steady_Consolidation,21418.650390625,-0.0017710126840955187
2023-12-19,1,Choppy_or_Steady_Consolidation,21453.099609375,0.0016083748565725031
2023-12-20,1,Choppy_or_Steady_Consolidation,21150.150390625,-0.01412146609423337
2023-12-21,1,Choppy_or_Steady_Consolidation,21255.05078125,0.004959794076523361
2023-12-22,1,Choppy_or_Steady_Consolidation,21349.400390625,0.004438926556610712
2023-12-26,1,Choppy_or_Steady_Consolidation,21441.349609375,0.004306875934107168
2023-12-27,1,Choppy_or_Steady_Consolidation,21654.75,0.0099527499207277
2023-12-28,1,Choppy_or_Steady_Consolidation,21778.69921875,0.005723881307796219
2023-12-29,1,Choppy_or_Steady_Consolidation,21731.400390625,-0.0021717930740454694
2024-01-02,1,Choppy_or_Steady_Consolidation,21665.80078125,-0.003500136051024061
2024-01-03,1,Choppy_or_Steady_Consolidation,21517.349609375,-0.00685186637566948
2024-01-04,1,Choppy_or_Steady_Consolidation,21658.599609375,0.006564470186349425
2024-01-05,1,Choppy_or_Steady_Consolidation,21710.80078125,0.002410182228605562
2024-01-08,1,Choppy_or_Steady_Consolidation,21513.0,-0.00911070868564301
2024-01-09,1,Choppy_or_Steady_Consolidation,21544.849609375,0.0014804820050666745
2024-01-10,1,Choppy_or_Steady_Consolidation,21618.69921875,0.0034277152411805734
2024-01-11,1,Choppy_or_Steady_Consolidation,21647.19921875,0.0013183031833516878
2024-01-12,1,Choppy_or_Steady_Consolidation,21894.55078125,0.011426492637705898
2024-01-15,1,Choppy_or_Steady_Consolidation,22097.44921875,0.009267074694848665
2024-01-16,1,Choppy_or_Steady_Consolidation,22032.30078125,-0.0029482333845447517
2024-01-17,1,Choppy_or_Steady_Consolidation,21571.94921875,-0.020894393512082443
2024-01-18,1,Choppy_or_Steady_Consolidation,21462.25,-0.0050852715087356115
2024-01-19,1,Choppy_or_Steady_Consolidation,21622.400390625,0.00746195718645537
2024-01-23,1,Choppy_or_Steady_Consolidation,21238.80078125,-0.01774084294273448
2024-01-24,1,Choppy_or_Steady_Consolidation,21453.94921875,0.010129971071150878
2024-01-25,1,Choppy_or_Steady_Consolidation,21352.599609375,-0.004724053755400193
2024-01-29,1,Choppy_or_Steady_Consolidation,21737.599609375,0.018030591452244726
2024-01-30,1,Choppy_or_Steady_Consolidation,21522.099609375,-0.009913698102483215
2024-01-31,1,Choppy_or_Steady_Consolidation,21725.69921875,0.009460025419002926
2024-02-01,1,Choppy_or_Steady_Consolidation,21697.44921875,-0.0013003033741542103
2024-02-02,1,Choppy_or_Steady_Consolidation,21853.80078125,0.007205988175093214
2024-02-05,1,Choppy_or_Steady_Consolidation,21771.69921875,-0.0037568550808078083
2024-02-06,1,Choppy_or_Steady_Consolidation,21929.400390625,0.007243402101531293
2024-02-07,1,Choppy_or_Steady_Consolidation,21930.5,5.014315737827957e-05
2024-02-08,1,Choppy_or_Steady_Consolidation,21717.94921875,-0.009692017110872975
2024-02-09,1,Choppy_or_Steady_Consolidation,21782.5,0.0029722318898448563
2024-02-12,1,Choppy_or_Steady_Consolidation,21616.05078125,-0.0076414194307357075
2024-02-13,1,Choppy_or_Steady_Consolidation,21743.25,0.005884480011507653
2024-02-14,1,Choppy_or_Steady_Consolidation,21840.05078125,0.004451992284961959
2024-02-15,1,Choppy_or_Steady_Consolidation,21910.75,0.0032371361888359207
2024-02-16,1,Choppy_or_Steady_Consolidation,22040.69921875,0.005930843022260657
2024-02-20,1,Choppy_or_Steady_Consolidation,22196.94921875,0.0033766555730090353
2024-02-21,1,Choppy_or_Steady_Consolidation,22055.05078125,-0.006392700010330099
2024-02-22,1,Choppy_or_Steady_Consolidation,22217.44921875,0.0073633218581414805
2024-02-23,1,Choppy_or_Steady_Consolidation,22212.69921875,-0.0002137959201901074
2024-02-26,1,Choppy_or_Steady_Consolidation,22122.05078125,-0.004080928508836235
2024-02-27,1,Choppy_or_Steady_Consolidation,22198.349609375,0.003448994348646428
2024-02-28,1,Choppy_or_Steady_Consolidation,21951.150390625,-0.011135927809948543
2024-02-29,1,Choppy_or_Steady_Consolidation,21982.80078125,0.0014418556686905948
2024-03-01,1,Choppy_or_Steady_Consolidation,22338.75,0.016192168700068565
2024-03-04,1,Choppy_or_Steady_Consolidation,22405.599609375,0.0029925402887358565
2024-03-05,1,Choppy_or_Steady_Consolidation,22356.30078125,-0.00220029050703785
2024-03-06,1,Choppy_or_Steady_Consolidation,22474.05078125,0.005266971542034149
2024-03-07,1,Choppy_or_Steady_Consolidation,22493.55078125,0.0008676673462120199
2024-03-11,1,Choppy_or_Steady_Consolidation,22332.650390625,-0.007153178801771132
2024-03-12,1,Choppy_or_Steady_Consolidation,22335.69921875,0.0001365188668460693
2024-03-13,1,Choppy_or_Steady_Consolidation,21997.69921875,-0.015132725270416536
2024-03-14,1,Choppy_or_Steady_Consolidation,22146.650390625,0.006771215952804832
2024-03-15,1,Choppy_or_Steady_Consolidation,22023.349609375,-0.005567468627318717
2024-03-18,1,Choppy_or_Steady_Consolidation,22055.69921875,0.0014688778023679294
2024-03-19,1,Choppy_or_Steady_Consolidation,21817.44921875,-0.010802196640288697
2024-03-20,1,Choppy_or_Steady_Consolidation,21839.099609375,0.0009923428906801757
2024-03-21,0,True_Bearish_Distribution,22011.94921875,0.0079146856998078
2024-03-22,1,Choppy_or_Steady_Consolidation,22096.75,0.0038524885010076115
2024-03-26,0,True_Bearish_Distribution,22004.69921875,-0.00416580634029895
2024-03-27,1,Choppy_or_Steady_Consolidation,22123.650390625,0.005405716783151604
2024-03-28,1,Choppy_or_Steady_Consolidation,22326.900390625,0.009187001078543977
2024-04-01,1,Choppy_or_Steady_Consolidation,22462.0,0.006050979178091831
2024-04-02,1,Choppy_or_Steady_Consolidation,22453.30078125,-0.0003872860275131451
2024-04-03,1,Choppy_or_Steady_Consolidation,22434.650390625,-0.0008306302403686683
2024-04-04,1,Choppy_or_Steady_Consolidation,22514.650390625,0.003565912488363576
2024-04-05,1,Choppy_or_Steady_Consolidation,22513.69921875,-4.224679746289706e-05
2024-04-08,1,Choppy_or_Steady_Consolidation,22666.30078125,0.006778164752814453
2024-04-09,1,Choppy_or_Steady_Consolidation,22642.75,-0.0010390218270411866
2024-04-10,1,Choppy_or_Steady_Consolidation,22753.80078125,0.0049044741142307835
2024-04-12,1,Choppy_or_Steady_Consolidation,22519.400390625,-0.010301592814249916
2024-04-15,1,Choppy_or_Steady_Consolidation,22272.5,-0.010963897188301042
2024-04-16,1,Choppy_or_Steady_Consolidation,22147.900390625,-0.005594325260972033
2024-04-18,1,Choppy_or_Steady_Consolidation,21995.849609375,-0.0068652458503182245
2024-04-19,1,Choppy_or_Steady_Consolidation,22147.0,0.0068717686886063944
2024-04-22,1,Choppy_or_Steady_Consolidation,22336.400390625,0.008551965982977361
2024-04-23,1,Choppy_or_Steady_Consolidation,22368.0,0.0014147135985376202
2024-04-24,1,Choppy_or_Steady_Consolidation,22402.400390625,0.0015379287654238016
2024-04-25,1,Choppy_or_Steady_Consolidation,22570.349609375,0.0074969296067168845
2024-04-26,1,Choppy_or_Steady_Consolidation,22419.94921875,-0.006663626980883297
2024-04-29,1,Choppy_or_Steady_Consolidation,22643.400390625,0.00996662256880243
2024-04-30,1,Choppy_or_Steady_Consolidation,22604.849609375,-0.00170251731563964
2024-05-02,1,Choppy_or_Steady_Consolidation,22648.19921875,0.0019177127972140884
2024-05-03,1,Choppy_or_Steady_Consolidation,22475.849609375,-0.007609859296553445
2024-05-06,1,Choppy_or_Steady_Consolidation,22442.69921875,-0.0014749338156797576
2024-05-07,1,Choppy_or_Steady_Consolidation,22302.5,-0.006246985595782073
2024-05-08,1,Choppy_or_Steady_Consolidation,22302.5,0.0
2024-05-09,1,Choppy_or_Steady_Consolidation,21957.5,-0.01546911781190452
2024-05-10,0,True_Bearish_Distribution,22055.19921875,0.0044494691449390444
2024-05-13,1,Choppy_or_Steady_Consolidation,22104.05078125,0.0022149680905385605
2024-05-14,1,Choppy_or_Steady_Consolidation,22217.849609375,0.005148324587705533
2024-05-15,0,True_Bearish_Distribution,22200.55078125,-0.0007786004689536163
2024-05-16,0,True_Bearish_Distribution,22403.849609375,0.009157377676264788
2024-05-17,0,True_Bearish_Distribution,22466.099609375,0.0027785403439750667
2024-05-21,1,Choppy_or_Steady_Consolidation,22529.05078125,0.002802051667603722
2024-05-22,1,Choppy_or_Steady_Consolidation,22597.80078125,0.0030516154749500313
2024-05-23,1,Choppy_or_Steady_Consolidation,22967.650390625,0.01636661960848307
2024-05-24,1,Choppy_or_Steady_Consolidation,22957.099609375,-0.0004593757337192361
2024-05-27,1,Choppy_or_Steady_Consolidation,22932.44921875,-0.0010737589261899938
2024-05-28,1,Choppy_or_Steady_Consolidation,22888.150390625,-0.0019317094176221072
2024-05-29,1,Choppy_or_Steady_Consolidation,22704.69921875,-0.008015115627261094
2024-05-30,1,Choppy_or_Steady_Consolidation,22488.650390625,-0.009515599658179275
