Date,Close,High,Low,VIX,Returns,EMA_20,EMA_50,Dist_EMA_20,EMA_20_50_Spread,MACD,MACD_Slope_5,RSI,RSI_Slope_5,VIX_5D_Change,VIX_Level,Fwd_5D_Ret,Regime,Regime_Name,Actionable_Regime_Name
2008-05-09,4982.60009765625,5087.64990234375,4969.39990234375,27.530000686645508,-0.019694026964064176,5031.598291010403,4948.483999663803,-0.0097380972248311,0.016795909889220084,73.85616726785338,-27.244123605676577,51.68618837360702,-32.12857433021019,3.3200016021728516,27.530000686645508,0.035142314097937444,0,Steady_Uptrend,Steady_Uptrend
2008-05-12,5012.64990234375,5021.75,4913.7998046875,31.5,0.006012835141285264,5029.79368256596,4951.000309572821,-0.003408446012732713,0.015914637056433145,63.23925162244723,-40.99432596043334,48.18024908398943,-33.13151426519622,6.430000305175781,31.5,0.018413472867034653,1,High_Momentum_Bull,High_Momentum_Bull
2008-05-13,4957.7998046875,5066.0,4943.75,33.43000030517578,-0.01100264333194762,5022.937122768011,4951.266956440063,-0.012967974013701311,0.014475116562787438,49.82497372116086,-51.87845229580762,43.5708315998888,-31.34594213135552,8.520000457763672,33.43000030517578,0.032242144490206126,1,High_Momentum_Bull,High_Momentum_Bull
2008-05-14,5011.75,5026.10009765625,4932.0498046875,29.219999313354492,0.010823100944386392,5021.871682504391,4953.638840501237,-0.0020155199384432887,0.013774286781926603,43.05112514854409,-54.78106824643328,49.25243264863333,-20.62866346021913,4.159999847412109,29.219999313354492,0.0027336150670922432,1,High_Momentum_Bull,High_Momentum_Bull
2008-05-15,5115.25,5118.5498046875,4999.60009765625,29.020000457763672,0.020441118562082982,5030.764855599212,4959.9765330306,0.01679369774294992,0.014271906751413432,45.5097779745729,-43.882779306793964,57.040004336120404,-7.055139619040929,3.0799999237060547,29.020000457763672,-0.0329798534406921,1,High_Momentum_Bull,High_Momentum_Bull
2008-05-16,5157.7001953125,5167.39990234375,5106.39990234375,23.25,0.008264507492955415,5042.853935571907,4967.730402139695,0.02277406032534013,0.015122304825530453,50.30378334212128,-23.5523839257321,53.06584431680988,1.379655943202863,-4.280000686645508,23.25,-0.05480163249540615,0,Steady_Uptrend,Steady_Uptrend
2008-05-20,5104.9501953125,5160.0498046875,5072.39990234375,24.989999771118164,-0.010280086048683846,5048.76786507101,4973.111570499413,0.011127928980489754,0.01521307002649852,49.27853075724215,-13.960720865205076,50.97965653309967,2.799407449110241,-6.510000228881836,24.989999771118164,-0.04802209252699541,0,Steady_Uptrend,Steady_Uptrend
2008-05-21,5117.64990234375,5135.5498046875,5048.7001953125,27.860000610351562,0.0024846347197979898,5055.328059096986,4978.779740375661,0.012327952314512336,0.015374915684771562,48.92677352933424,-0.8982001918266178,44.34023683042235,0.7694052305335504,-5.569999694824219,27.860000610351562,-0.0389436183581503,1,High_Momentum_Bull,High_Momentum_Bull
2008-05-22,5025.4501953125,5118.89990234375,5010.7001953125,34.86000061035156,-0.018180289189540084,5052.482548260368,4980.609954294753,-0.00535031099853589,0.014430480327743744,40.738647806636436,-2.312477341907652,40.64105492347306,-8.611377725160274,5.64000129699707,34.86000061035156,-0.03783748385415564,1,High_Momentum_Bull,High_Momentum_Bull
2008-05-23,4946.5498046875,5059.0498046875,4940.7001953125,34.029998779296875,-0.01582471663631613,5042.393715539142,4979.2742621532925,-0.019007621431123112,0.012676436376604316,27.56514324119871,-17.944634733374187,31.63828679128909,-25.401717544831314,5.009998321533203,34.029998779296875,-0.015455157645194229,3,Choppy_Consolidation,Choppy_Consolidation
2008-05-26,4875.0498046875,4953.60009765625,4858.0,33.0099983215332,-0.014560003658967207,5026.456200219938,4975.187028527183,-0.030121896919307334,0.010304973742450763,11.226185040457494,-39.077598301663784,30.236747955079977,-22.829096361729903,9.759998321533203,33.0099983215332,-0.027784271434726948,1,High_Momentum_Bull,High_Momentum_Bull
2008-05-27,4859.7998046875,4932.0,4846.2001953125,28.59000015258789,-0.0031330761309393933,5010.584162550182,4970.662039357,-0.030093169373276996,0.008031550501137241,-2.919450986224547,-52.1979817434667,31.506840629453762,-19.47281590364591,3.6000003814697266,28.59000015258789,-0.0296102531229685,1,High_Momentum_Bull,High_Momentum_Bull
2008-05-28,4918.35009765625,4926.89990234375,4835.64990234375,32.630001068115234,0.011975883645505798,5001.799965893617,4968.610590662854,-0.016683967532967414,0.00667981010488794,-9.298265516901665,-58.225039046235906,36.7518867226907,-7.5883501077316495,4.770000457763672,32.630001068115234,-0.0676548015885583,1,High_Momentum_Bull,High_Momentum_Bull
2008-05-29,4835.2998046875,4957.39990234375,4801.89990234375,28.079999923706055,-0.017029994101201647,4985.942807683511,4963.382716703036,-0.03021354411925159,0.004545305544252143,-20.815043684975535,-61.55369149161197,35.485381488924276,-5.155673434548781,-6.780000686645508,28.079999923706055,-0.03274866415139155,1,High_Momentum_Bull,High_Momentum_Bull
2008-05-30,4870.10009765625,4908.85009765625,4833.4501953125,26.68000030517578,0.007171356659648312,4974.910168633296,4959.724574779632,-0.02106773136083373,0.0030617816825722066,-26.82486026148581,-54.39000350268452,42.829836840679214,11.191550049390123,-7.349998474121094,26.68000030517578,-0.07579924333000965,1,High_Momentum_Bull,High_Momentum_Bull
2008-06-02,4739.60009765625,4908.7998046875,4713.0,29.489999771118164,-0.027161726252020037,4952.499685683101,4951.092242343421,-0.042988309245593825,0.0002842692623745702,-41.63796600933256,-52.86415104979005,34.57260618579366,4.335858230713683,-3.519998550415039,29.489999771118164,-0.06114446092446857,1,High_Momentum_Bull,High_Momentum_Bull
2008-06-03,4715.89990234375,4739.2998046875,4634.0,28.489999771118164,-0.005013007232851876,4929.966372984116,4941.869013323827,-0.04342148697269732,-0.002408530114339391,-54.65978277677095,-51.740331790546406,35.83394573267674,4.327105103222976,-0.10000038146972656,28.489999771118164,-0.04077690550470103,1,High_Momentum_Bull,High_Momentum_Bull
2008-06-04,4585.60009765625,4731.5,4564.5,29.81999969482422,-0.0280187773839173,4897.169584857652,4927.897683297648,-0.06362236018225587,-0.006235539050281846,-74.63344377730664,-65.33517826040497,27.092431345523266,-9.659455377167433,-2.8100013732910156,29.81999969482422,-0.010085920929659542,1,High_Momentum_Bull,High_Momentum_Bull
2008-06-05,4676.9501953125,4690.60009765625,4536.25,30.31999969482422,0.019725249885616313,4876.196309662875,4918.056605337446,-0.040860970661812934,-0.008511552231656117,-82.14461262535042,-61.329568940374884,26.12748701335532,-9.357894475568955,2.239999771118164,30.31999969482422,-0.034178276650553285,1,High_Momentum_Bull,High_Momentum_Bull
2008-06-09,4500.9501953125,4626.4501953125,4411.60009765625,32.43000030517578,-0.038357700833431756,4840.458584486649,4901.69949121882,-0.07013971574144873,-0.012493810940854666,-101.1331966216776,-74.30833636019179,18.772311726849566,-24.057525113829648,5.75,32.43000030517578,0.01589659995838555,1,High_Momentum_Bull,High_Momentum_Bull
2008-06-10,4449.7998046875,4522.5498046875,4369.7998046875,30.229999542236328,-0.011429421544689062,4803.252986410539,4883.9779348842585,-0.07358620974640229,-0.016528524401622335,-118.93815032539078,-77.30018431605822,18.800911500470136,-15.771694685323524,0.7399997711181641,30.229999542236328,0.045665019603453816,1,High_Momentum_Bull,High_Momentum_Bull
2008-06-11,4523.60009765625,4541.0498046875,4468.0498046875,29.639999389648438,0.016449051147708362,4776.61937795775,4869.845470679239,-0.05297036675542666,-0.01914354229159687,-125.64527700372219,-70.98549422695123,23.266330730459728,-12.56761500221701,1.1499996185302734,29.639999389648438,0.012998453315527403,1,High_Momentum_Bull,High_Momentum_Bull
2008-06-12,4539.35009765625,4550.0,4392.0,29.229999542236328,0.003475692907089307,4754.022303643322,4856.884867815593,-0.045155910569152025,-0.021178711658144334,-128.21188306789918,-53.57843929059254,26.507870958857666,-0.5845603866656006,-0.5900001525878906,29.229999542236328,-0.007732405939425702,3,Choppy_Consolidation,Choppy_Consolidation
2008-06-13,4517.10009765625,4563.35009765625,4491.35009765625,30.700000762939453,-0.0049136348760890885,4731.458284025505,4843.559974868167,-0.045304887732599886,-0.023144482864736915,-130.53658145928694,-48.39196883393652,28.043408251360404,1.9159212380050832,0.3800010681152344,30.700000762939453,-0.03753520827592971,3,Choppy_Consolidation,Choppy_Consolidation
2008-06-16,4572.5,4617.7001953125,4536.2998046875,29.020000457763672,0.012189884648677788,4716.3193998326005,4832.93017193216,-0.030493990682163186,-0.02412837925463751,-126.45096455378734,-25.317767932109746,34.272531412709725,15.50021968586016,-3.4099998474121094,29.020000457763672,-0.06694370643110992,3,Choppy_Consolidation,Choppy_Consolidation
2008-06-17,4653.0,4664.0498046875,4561.75,28.959999084472656,0.017452071579627682,4710.288980800924,4825.87408675835,-0.0121625193346806,-0.023951123439912902,-115.38729359302488,3.550856732365901,39.9328453850599,21.131933884589763,-1.2700004577636719,28.959999084472656,-0.09926926764318722,3,Choppy_Consolidation,Choppy_Consolidation
2008-06-18,4582.39990234375,4679.75,4569.89990234375,31.81999969482422,-0.015289315829534852,4698.109068566908,4816.326079526405,-0.02462888037174782,-0.02454505965906728,-111.03613702833354,14.609139975388644,33.83535806572458,10.569027335264849,2.1800003051757812,31.81999969482422,-0.07196010977377676,3,Choppy_Consolidation,Choppy_Consolidation
2008-06-19,4504.25,4585.7001953125,4488.9501953125,32.31999969482422,-0.017201461519304104,4679.646300131964,4804.087801897918,-0.03748067458154225,-0.025903252999828985,-112.59592239078756,15.615960677111616,33.9956735744492,7.487802615591534,3.0900001525878906,32.31999969482422,-0.04182714155381029,3,Choppy_Consolidation,Choppy_Consolidation
2008-06-20,4347.5498046875,4532.0,4333.60009765625,28.190000534057617,-0.035408972395669855,4648.018062470587,4786.184351026921,-0.06464438256149496,-0.028867732294241666,-125.03513251574896,5.50144894353798,27.401293269319268,-0.6421149820411358,-2.510000228881836,28.190000534057617,-0.048510060107042174,3,Choppy_Consolidation,Choppy_Consolidation
2008-06-23,4266.39990234375,4351.14990234375,4225.5,31.1200008392334,-0.018842065703361617,4611.673475791841,4765.800647156992,-0.0748694753131468,-0.032340247269279865,-139.82954710243393,-13.378582548646591,28.623063728501748,-5.649467684207977,2.1000003814697266,31.1200008392334,-0.05293686918367735,3,Choppy_Consolidation,Choppy_Consolidation
2008-06-24,4191.10009765625,4305.89990234375,4156.10009765625,34.04999923706055,-0.017807104801721943,4571.618868350356,4743.263370705983,-0.08323501622772289,-0.036187006484963424,-155.83393557587715,-40.44664198285227,27.348082366753673,-12.584763018306226,5.090000152587891,34.04999923706055,-0.07023218028623479,3,Choppy_Consolidation,Choppy_Consolidation
2008-06-25,4252.64990234375,4264.5498046875,4093.199951171875,36.459999084472656,0.014579042457853951,4541.240871587823,4724.023626848641,-0.06354892361020448,-0.038692176351952434,-161.6871451389643,-50.651008110630755,34.72215500554957,0.8867969398249897,4.6399993896484375,36.459999084472656,-0.03745895108828634,3,Choppy_Consolidation,Choppy_Consolidation
2008-06-26,4315.85009765625,4324.75,4230.0,32.849998474121094,0.014752019946292822,4519.77508359434,4708.016821782272,-0.04511839243467819,-0.039983233984425604,-159.38879351658034,-46.79287112579277,32.991053623999264,-1.0046199504499356,0.529998779296875,32.849998474121094,-0.09038777733918435,3,Choppy_Consolidation,Choppy_Consolidation
2008-06-27,4136.64990234375,4315.2998046875,4119.2001953125,32.20000076293945,-0.04240805709320918,4483.286971094283,4685.6102759219375,-0.077317617851691,-0.04317971254829667,-170.06686644686033,-45.031733931111376,32.89189165595751,5.49059838663824,4.010000228881836,32.20000076293945,-0.02916608975668744,3,Choppy_Consolidation,Choppy_Consolidation
2008-06-30,4040.550048828125,4163.0,4021.699951171875,30.959999084472656,-0.023505424518432384,4441.121549926078,4660.313796428062,-0.09019602291781914,-0.04703379559333243,-184.16087923454324,-44.33133213210931,31.559514178193538,2.9364504496917903,-0.1600017547607422,30.959999084472656,-0.002611042729487978,3,Choppy_Consolidation,Choppy_Consolidation
2008-07-01,3896.75,4075.39990234375,3878.199951171875,31.420000076293945,-0.036237961018401016,4389.276640409308,4630.370118136765,-0.11221134614185069,-0.05206786316780909,-204.5757264335807,-48.74179085770356,23.430672252107456,-3.9174101146462164,-2.6299991607666016,31.420000076293945,0.02355810581333806,3,Choppy_Consolidation,Choppy_Consolidation
2008-07-02,4093.35009765625,4107.14990234375,3848.25,35.380001068115234,0.049220857174104585,4361.093160147112,4609.31050949047,-0.06139356639696969,-0.05385129702854352,-202.55571885416794,-40.86857371520364,33.60896729109113,-1.1131877144584337,-1.0799980163574219,35.380001068115234,0.015574040450754945,1,High_Momentum_Bull,High_Momentum_Bull
2008-07-03,3925.75,4097.35009765625,3874.85009765625,36.2599983215332,-0.04180631377820185,4319.631906799768,4582.5042150006475,-0.09118413681956028,-0.057364335277723666,-212.03457291291397,-52.64577939633364,30.364908214132768,-2.6261454098664956,3.4099998474121094,36.2599983215332,0.06023057894988226,1,High_Momentum_Bull,High_Momentum_Bull
2008-07-04,4016.0,4033.5,3896.39990234375,35.66999816894531,0.022728966606501914,4290.714582342648,4560.288363431995,-0.06402536851860685,-0.05911331907232076,-209.84524691434854,-39.778380467488205,31.940029549484535,-0.9518621064729729,3.4699974060058594,35.66999816894531,0.008217131474103523,2,True_Bearish_Distribution,True_Bearish_Distribution
2008-07-07,4030.0,4114.5,4002.0,37.290000915527344,0.0034799935691636496,4265.884622119539,4539.492741336623,-0.055295593532095566,-0.06027283989808119,-204.62175507029497,-20.46087583575172,28.869898335754172,-2.689615842439366,6.3300018310546875,37.290000915527344,0.0024069357746587805,2,True_Bearish_Distribution,True_Bearish_Distribution
2008-07-08,3988.550048828125,4028.699951171875,3896.050048828125,36.040000915527344,-0.010338607384927605,4239.471805615595,4517.887145551977,-0.05918703279382587,-0.061625120541244915,-201.50395266407395,3.0717737695067626,29.45227385011823,6.0216015980107755,4.620000839233398,36.040000915527344,-0.031953955600813155,2,True_Bearish_Distribution,True_Bearish_Distribution
2008-07-09,4157.10009765625,4169.39990234375,3990.89990234375,34.27000045776367,0.04138997070841422,4231.626881048039,4503.738633869791,-0.017611851301344128,-0.060419081776941996,-183.3193006995316,19.23641815463634,38.695501051926605,5.086533760835472,-1.1100006103515625,34.27000045776367,-0.08188403899061525,2,True_Bearish_Distribution,True_Bearish_Distribution
2008-07-10,4162.2001953125,4187.9501953125,4110.39990234375,32.16999816894531,0.001226088280398324,4225.014815739893,4490.344969612643,-0.014867313646660496,-0.05908903562383505,-166.57611201741656,45.45846089549741,43.30311824593426,12.93821003180149,-4.090000152587891,32.16999816894531,-0.051655430794213086,1,High_Momentum_Bull,High_Momentum_Bull
2008-07-11,4049.0,4215.5,4014.449951171875,33.0099983215332,-0.027573890512452303,4208.25149995514,4473.0373237454805,-0.03784267645525419,-0.05919597906878693,-160.5901408866439,49.25510602770464,42.32290972602823,10.382880176543694,-2.6599998474121094,33.0099983215332,0.01068164979007169,1,High_Momentum_Bull,High_Momentum_Bull
2008-07-14,4039.699951171875,4118.10009765625,4004.25,31.510000228881836,-0.0022995173469942992,4192.198971499592,4456.043701291614,-0.036376856481400766,-0.05921053460843417,-154.81207462646762,49.80968044382735,44.39217440907821,15.522276073324036,-5.780000686645508,31.510000228881836,0.02965567994557916,1,High_Momentum_Bull,High_Momentum_Bull
2008-07-15,3861.10009765625,4040.699951171875,3835.5,49.77000045776367,-0.045218277438091696,4160.665745419274,4432.712579580423,-0.0719994505910102,-0.06137254091644717,-162.76814123154873,38.735811432525225,36.65429557118646,7.202021721068228,13.729999542236328,49.77000045776367,0.0981585533692999,1,High_Momentum_Bull,High_Momentum_Bull
2008-07-16,3816.699951171875,3920.050048828125,3790.199951171875,31.100000381469727,-0.011565980139766415,4127.907098348093,4408.555221603618,-0.07539102498231054,-0.06365988609607076,-170.68851118321118,12.63078951632042,32.76594525077378,-5.929555801152823,-3.1700000762939453,31.100000381469727,0.1729504184139361,1,High_Momentum_Bull,High_Momentum_Bull
2008-07-17,3947.199951171875,3968.75,3823.14990234375,35.34000015258789,0.033620292297464015,4110.69689385512,4390.462858057275,-0.039773534002871536,-0.0637212916375629,-164.53850460763897,2.0376074097775927,43.23127329689457,-0.07184494903968641,3.170001983642578,35.34000015258789,0.1232138882073186,1,High_Momentum_Bull,High_Momentum_Bull
2008-07-18,4092.25,4110.5498046875,3926.300048828125,36.25,0.0360884866196913,4108.940046821299,4378.768236172677,-0.004061886187463504,-0.06162193904722957,-146.27409664780953,14.316044238834365,51.784725507447085,9.461815781418856,3.240001678466797,36.25,0.05366243451799124,1,High_Momentum_Bull,High_Momentum_Bull
2008-07-21,4159.5,4168.14990234375,4072.75,40.47999954223633,0.016299933699478398,4113.755280457366,4370.169481812964,0.0111199418594361,-0.058673743071681494,-124.93276167474869,29.87931295171893,59.57648021864421,15.184305809565998,8.969999313354492,40.47999954223633,0.04149539551779058,1,High_Momentum_Bull,High_Momentum_Bull
2008-07-22,4240.10009765625,4262.4501953125,4137.9501953125,35.54999923706055,0.01919200216119292,4125.788120190593,4365.0687216499555,0.027706700910364868,-0.054817144177495725,-100.35896994065843,62.4091712908903,55.84265364158804,19.188358070401584,-14.220001220703125,35.54999923706055,-0.01185113531347437,1,High_Momentum_Bull,High_Momentum_Bull
2008-07-23,4476.7998046875,4491.5498046875,4246.7001953125,37.77000045776367,0.054321584958322885,4159.217804428394,4369.450332749467,0.07635618406926681,-0.0481141819476375,-61.08027933236099,109.60823185085019,70.7951139075725,38.02916865679872,6.670000076293945,37.77000045776367,-0.03646578071886675,1,High_Momentum_Bull,High_Momentum_Bull
2008-07-24,4433.5498046875,4539.4501953125,4385.85009765625,40.290000915527344,-0.009707888368776924,4185.344661595927,4371.96403753135,0.05930339390422601,-0.0426854782732381,-33.06044732492137,131.4780572827176,66.33670099979214,23.105427702897572,4.950000762939453,40.290000915527344,-0.022690533276210845,1,High_Momentum_Bull,High_Momentum_Bull
2008-07-25,4311.85009765625,4440.85009765625,4297.14990234375,42.290000915527344,-0.027833504484506066,4197.392798363577,4369.606628124484,0.02726866528605476,-0.03941174673538628,-20.439068993096043,125.83502765471349,60.17032141966988,8.385595912222797,6.040000915527344,42.290000915527344,0.023586095232422277,1,High_Momentum_Bull,High_Momentum_Bull
2008-07-28,4332.10009765625,4352.64990234375,4282.25,54.060001373291016,0.004685366432601327,4210.222064962879,4368.135783792396,0.028948124543745513,-0.036151284356920166,-8.702216237470566,116.23054543727812,62.58932394389174,3.012843725247535,13.580001831054688,54.060001373291016,0.014600308989679123,1,High_Momentum_Bull,High_Momentum_Bull
2008-07-29,4189.85009765625,4332.2001953125,4159.14990234375,61.72999954223633,-0.03338747836226951,4208.281877600343,4361.1441882576455,-0.004379882450888384,-0.035050964622743486,-10.755084121383334,89.60388581927509,51.22370445673897,-4.618949184849072,26.18000030517578,61.72999954223633,0.07470434328308984,1,High_Momentum_Bull,High_Momentum_Bull
2008-07-30,4313.5498046875,4327.0,4191.2001953125,51.720001220703125,0.029096228625124503,4218.307394465786,4359.27774184313,0.022578347501812424,-0.03233800545081589,-2.37310843681189,58.7071708955491,55.19477124042332,-15.600342667149178,13.950000762939453,51.720001220703125,0.047292835190708704,1,High_Momentum_Bull,High_Momentum_Bull
2008-07-31,4332.9501953125,4342.0,4285.5498046875,39.060001373291016,0.004487462714620029,4229.225756451187,4358.245289038007,0.024525633019966575,-0.029603550059776107,5.768620009069309,38.82906733399068,60.416752497569334,-5.919948502222809,-1.2299995422363281,39.060001373291016,0.044057719045621724,1,High_Momentum_Bull,High_Momentum_Bull
2008-08-01,4413.5498046875,4422.9501953125,4235.7001953125,38.4900016784668,0.018430661620246206,4246.780427711788,4360.414093573281,0.03926960195245344,-0.026060292307782174,18.511326291350997,38.95039528444704,63.032945595616695,2.862624175946813,-3.799999237060547,38.4900016784668,0.026271414268250082,1,High_Momentum_Bull,High_Momentum_Bull
2008-08-04,4395.35009765625,4436.14990234375,4362.89990234375,40.2400016784668,-0.004132123903968879,4260.929920087451,4361.784132949084,0.03154714583196894,-0.023122238466543155,26.832144312967102,35.53436055043767,70.96990888219995,8.380584938308203,-13.819999694824219,40.2400016784668,0.05120179273262093,1,High_Momentum_Bull,High_Momentum_Bull
2008-08-05,4502.85009765625,4515.14990234375,4376.0,35.65999984741211,0.02416336519195173,4283.969936998766,4367.316131565051,0.05109283302086509,-0.019084076365320946,41.62102288474034,52.376107006123675,75.66104464322083,24.437340186481862,-26.06999969482422,35.65999984741211,0.010970807660122484,1,High_Momentum_Bull,High_Momentum_Bull
2008-08-06,4517.5498046875,4615.89990234375,4503.89990234375,34.91999816894531,0.0032592169311085736,4306.215638683407,4373.207648158089,0.049076540455996964,-0.015318735094341562,53.90606366130487,56.27917209811676,73.35300615191328,18.158234911489956,-16.800003051757812,34.91999816894531,0.0025456277179429776,1,High_Momentum_Bull,High_Momentum_Bull
2008-08-07,4523.85009765625,4580.14990234375,4493.7001953125,35.66999816894531,0.0013936545350367135,4326.942730014154,4379.115195197232,0.04550727382551978,-0.011913928466713575,63.41936896624793,57.65074895717862,69.93720094119406,9.52044844362473,-3.390003204345703,35.66999816894531,-0.020590846366021265,1,High_Momentum_Bull,High_Momentum_Bull
2008-08-08,4529.5,4546.35009765625,4464.0,35.13999938964844,0.001248135334716441,4346.233898584235,4385.012638522831,0.042166644891215466,-0.008843472786810302,70.6007899024853,52.089463611134306,68.12306155663111,5.090115961014419,-3.3500022888183594,35.13999938964844,-0.03559995584501596,1,High_Momentum_Bull,High_Momentum_Bull
2008-08-11,4620.39990234375,4625.2001953125,4529.35009765625,31.3700008392334,0.01986970216929604,4372.344946561332,4394.243511613848,0.056732704947605406,-0.004983466436176864,82.67396615171674,55.84182183874964,68.44148525495581,-2.5284236272441376,-8.870000839233398,31.3700008392334,-0.04429268173084733,1,High_Momentum_Bull,High_Momentum_Bull
2008-08-12,4552.25,4649.85009765625,4525.75,33.88999938964844,-0.01485964406668586,4389.478761174539,4400.439844491736,0.03708213382080627,-0.0024909062967689577,85.75439446598102,44.13337158124068,54.373676761076126,-21.287367882144707,-1.7700004577636719,33.88999938964844,-0.05895983356444612,1,High_Momentum_Bull,High_Momentum_Bull
2008-08-13,4529.0498046875,4572.64990234375,4497.25,34.7599983215332,-0.005109454876393555,4402.771241509106,4405.483372342551,0.028681608980236195,-0.000615626164990446,85.33984956515087,31.433785903846,55.667662354952135,-17.685343796961142,-0.15999984741210938,34.7599983215332,-0.04451256181072405,1,High_Momentum_Bull,High_Momentum_Bull
